vertex_name,position_x,position_y
4902,-0.475,0.5748
4903,-0.7944,-0.314
4904,0.1541,0.1796
4905,0.3971,-0.7796
4906,0.4051,-0.6269
4907,-0.3337,-0.1021
4908,-0.1831,-0.1757
4909,0.2015,0.2943
4910,0.5378,-0.2293
4911,-0.05362,-0.4463
4912,0.1377,-0.202
4913,0.03423,0.1153
4914,-0.6985,-0.5794
4915,-0.2802,0.09695
4916,-0.8786,-0.3649
4917,0.6282,0.1088
4918,-0.1482,-0.002123
4919,-0.9303,-1.301
4920,0.2771,-0.4761
4921,-0.07761,-0.1748
4922,0.1254,0.2562
4923,-0.3387,0.6435
4924,0.6603,-0.04213
4925,0.8689,0.2795
4926,0.7084,-0.6097
4927,0.2722,0.2733
4928,-0.3748,-0.2418
4929,-0.3483,-0.2628
4930,0.348,-0.1557
4931,0.07328,0.04194
4932,-0.2974,-0.2204
4933,-0.1468,-0.3825
4934,0.7478,0.4464
4935,-0.4601,-0.4422
4936,0.1537,0.09266
4937,0.4475,-0.3564
4938,-0.4606,-0.4944
4939,0.8169,0.2507
4940,0.007207,-0.08074
4941,-0.1389,0.3107
4942,0.009905,0.2423
4943,-0.1445,-0.06159
4944,0.02712,0.02881
4945,-0.2491,0.1391
4946,-0.1522,-0.4166
4947,0.06046,-0.03228
4948,-0.5175,-0.1526
4949,0.02592,-0.1294
4950,-0.3647,0.09035
4951,0.02191,-0.472
4952,0.1895,-0.29
4953,0.5222,0.5887
4954,0.3846,0.253
4955,0.7522,1.169
4956,0.2452,-0.173
4957,-0.4326,-0.5864
4958,0.7508,0.5404
4959,-0.342,0.2449
4960,-0.7442,0.2103
4961,0.2222,0.2547
4962,-0.4097,-0.872
4963,-0.4047,0.4695
4964,-0.02117,-0.4881
4965,-0.4925,0.1042
4966,0.3682,0.2261
4967,-0.2054,-0.1216
4968,-0.03893,-0.01672
4969,0.2247,-0.2979
4970,0.2833,0.4351
4971,0.1412,0.06496
4972,0.5125,0.8472
4973,-0.5294,-0.3697
4974,0.4724,0.3272
4975,0.02177,-0.3714
4976,0.2628,-0.2903
4977,-0.04851,-0.4555
4978,-0.1733,0.1023
4979,0.221,-0.002562
4980,0.5916,-0.7629
4981,0.25,0.1652
4982,-0.172,0.1052
4983,0.2898,-0.06238
4984,-0.003083,-0.5809
4985,0.1844,-0.3648
4986,-0.3581,-0.392
4987,-0.4852,-0.05069
4988,0.6424,0.8921
4989,-0.4646,1.044
4990,0.2107,0.9775
4991,0.152,-0.2759
4992,0.353,0.5679
4993,0.6454,0.5149
4994,0.2435,-0.0539
4995,0.9008,-0.01826
4996,0.02437,0.2115
4997,0.1757,0.05191
4998,0.5736,-0.05019
4999,0.5064,-0.1055
5000,0.2224,-1.168
5001,0.2879,-0.1298
5002,-0.455,0.5
5003,0.01414,0.07853
5004,-0.9737,-0.1619
5005,0.2553,0.0652
5006,-0.5203,0.1031
5007,0.05514,-0.1725
5008,-0.06617,0.2445
5009,-0.1456,-0.3453
5010,0.3373,0.2731
5011,-0.3159,0.9107
5012,-0.5387,0.8085
5013,-0.2141,0.2793
5014,0.3007,0.09077
5015,-0.3364,-0.3267
5016,0.2925,-0.1029
5017,0.6457,-0.04024
5018,-0.2196,0.2924
5019,-0.2376,-0.08593
5020,0.2293,-0.1587
5021,0.1218,-0.8643
5022,0.1545,-0.04614
5023,0.009679,0.4415
5024,0.8549,-0.09456
5025,0.2522,-0.3502
5026,0.03911,-0.1386
5027,-0.4525,0.006059
5028,-0.317,0.7242
5029,-0.2913,-0.1564
5030,-0.1667,-0.7011
5031,0.2009,0.1604
5032,0.397,0.295
5033,-0.1935,0.08193
5034,-0.3112,-1.212
5035,-0.269,0.2664
5036,0.5041,-0.2354
5037,-0.3711,0.5548
5038,-0.8338,0.2345
5039,-0.3768,0.3895
5040,0.1631,-0.04079
5041,0.4304,0.6875
5042,-0.3844,0.5884
5043,-0.119,0.4334
5044,-0.3645,0.3082
5045,0.2965,-0.4659
5046,-0.5302,0.5668
5047,0.2735,0.1971
5048,-0.092,0.5437
5049,-0.1137,0.8735
5050,-0.3379,-0.8642
5051,0.01559,-0.1415
5052,-0.0001201,1.094
5053,-0.4571,-0.2655
5054,-0.05723,0.5487
5055,-0.1941,-0.06189
5056,-0.2167,-0.0008925
5057,0.241,0.198
5058,0.08151,-0.3261
5059,-0.6363,0.4834
5060,-0.5064,0.284
5061,0.1161,0.07
5062,-0.5197,0.203
5063,0.1622,-0.2664
5064,0.123,-0.4001
5065,0.1712,-0.1126
5066,-0.3141,-0.008519
5067,-0.1515,-0.0386
5068,0.1419,-0.5738
5069,0.1914,0.5315
5070,0.04941,-0.05763
5071,-1.195,0.6705
5072,-0.3437,-0.3292
5073,-0.1831,0.2618
5074,0.3006,-0.2657
5075,0.5881,0.4858
5076,0.04503,-0.3861
5077,-0.2683,0.5989
5078,-1.09,0.05981
5079,-0.0005393,-0.1848
5080,-0.3885,-0.2745
5081,-0.0586,-0.1052
5082,0.06454,0.4954
5083,-0.127,0.4845
5084,0.2079,0.2302
5085,-0.3544,0.143
5086,-0.3029,-0.1244
5087,-0.1835,-0.4174
5088,-0.1931,0.07774
5089,-0.09142,0.2249
5090,-0.1086,-0.009103
5091,-0.377,-0.08129
5092,0.2523,0.1319
5093,0.811,-0.1946
5094,0.624,0.3984
5095,0.1376,0.02751
5096,-0.2027,-0.3378
5097,-0.372,0.06757
5098,-0.1322,0.2296
5099,0.004134,-0.2993
5100,-0.2675,0.3633
5101,0.4953,-1.349
5102,0.3516,0.2599
5103,0.3131,0.06497
5104,-0.3199,0.7176
5105,-0.2356,0.02437
5106,-0.02417,-0.2365
5107,0.8478,-0.1059
5108,-0.01732,0.3783
5109,0.6588,0.5698
5110,-0.06564,0.232
5111,0.678,-0.4228
5112,-0.2012,-0.7699
5113,0.907,0.4096
5114,0.5464,-0.1866
5115,-0.02468,0.306
5116,0.2096,0.07159
5117,-0.3714,-0.4793
5118,0.05846,0.3985
5119,0.1713,-0.6563
5120,-0.1275,0.2561
5121,-0.04074,-0.518
5122,-0.1381,0.124
5123,0.375,0.5146
5124,-0.1577,-0.3103
5125,-0.0245,0.1323
5126,0.4935,0.4251
5127,-0.25,0.3298
5128,-0.1356,0.2049
5129,0.4023,-0.4232
5130,-0.1952,-0.0735
5131,-0.02539,-0.174
5132,-0.09609,-0.5442
5133,0.2746,-0.06861
5134,0.5858,0.3427
5135,-0.5012,0.1042
5136,0.1557,0.2487
5137,-0.651,0.881
5138,-0.1341,0.3881
5139,0.2076,0.3488
5140,0.3319,1.018
5141,0.3748,0.3034
5142,-0.8151,-0.23
5143,0.4159,-0.1144
5144,0.173,-0.3063
5145,-0.1351,0.1657
5146,0.5578,0.2103
5147,0.2193,1.347
5148,0.2158,0.2057
5149,0.3802,0.02587
5150,0.3225,-0.2481
5151,-0.4508,-0.3302
5152,-0.7949,0.5823
5153,-0.2187,-0.1934
5154,0.4811,-0.1673
5155,-0.1013,0.1539
5156,0.2172,0.1657
5157,0.4217,-1.357
5158,0.4001,0.09931
5159,-0.0645,-0.2063
5160,-0.07607,0.3954
5161,0.264,0.2129
5162,0.006695,0.1213
5163,0.007417,-0.1693
5164,0.7733,0.3689
5165,-0.1347,0.116
5166,0.1982,-0.4854
5167,0.3529,0.2443
5168,0.3544,0.5934
5169,0.02351,-0.07231
5170,1.216,-0.4838
5171,0.01142,-0.6565
5172,0.1225,-0.4312
5173,0.2542,-0.5199
5174,-0.3644,0.1095
5175,-0.1111,-0.1664
5176,-0.6052,0.04176
5177,0.171,0.1621
5178,-0.5265,-0.2762
5179,-0.01889,-0.4714
5180,-0.2131,0.3827
5181,0.7335,-0.07115
5182,0.06233,0.1345
5183,0.4184,-0.01721
5184,-0.4162,-0.7985
5185,0.7308,0.5422
5186,0.3177,-0.3783
5187,0.587,0.7972
5188,0.6961,0.9347
5189,-0.1336,0.3206
5190,-0.0364,-0.3488
5191,-0.3625,-0.07994
5192,0.0002944,0.4561
5193,0.8597,-0.8892
5194,-0.7156,-0.2329
5195,-0.2285,-0.1281
5196,0.3219,0.5463
5197,0.08396,-0.3106
5198,-0.4997,0.2763
5199,0.1851,-0.2971
5200,-0.9942,0.4743
5201,0.1537,-0.03238
5202,0.08465,-0.1126
5203,0.01745,-0.493
5204,-0.1325,-0.5739
5205,-0.1353,0.4683
5206,0.0601,-0.2701
5207,-0.3045,0.4493
5208,-0.06529,0.2694
5209,0.2869,-0.3933
5210,-0.5746,0.1924
5211,-0.6062,-0.3365
5212,0.09036,-0.1489
5213,0.3511,0.275
5214,0.5016,-0.1755
5215,-0.02925,0.3516
5216,0.1646,0.1301
5217,-0.03247,0.5302
5218,0.6611,-0.54
5219,-0.06622,0.03127
5220,0.8071,0.3283
5221,-0.9331,0.1792
5222,-0.2574,0.03512
5223,-0.01258,-0.3415
5224,-0.6352,-0.2678
5225,0.7903,-0.1655
5226,-0.2697,0.406
5227,0.4184,1.201
5228,-0.7691,-0.2618
5229,-0.1136,0.371
5230,0.07872,0.5775
5231,-0.62,0.1097
5232,0.2769,0.1461
5233,-0.1824,-0.1431
5234,-0.8505,0.3372
5235,-0.01268,-0.08507
5236,0.2646,0.5565
5237,-0.7706,0.3341
5238,0.09323,-0.4472
5239,0.1867,0.04403
5240,0.09259,-0.678
5241,0.02473,-0.1763
5242,0.4767,0.1205
5243,0.2603,0.2372
5244,-0.06063,-0.3488
5245,0.3291,0.7602
5246,-0.6613,-0.3238
5247,-0.001275,0.1182
5248,0.2023,-0.6262
5249,-0.2034,-0.2231
5250,0.06906,-0.09693
5251,0.3914,0.06264
5252,-0.1247,-0.6384
5253,0.2451,-0.351
5254,-0.024,0.8675
5255,-0.2446,-0.03468
5256,-0.00392,0.1171
5257,-0.171,0.1395
5258,-0.08841,0.2477
5259,-0.1794,0.2432
5260,-0.3661,0.6491
5261,0.3963,-0.1105
5262,-0.6679,0.3524
5263,-0.3747,0.236
5264,0.5969,0.3206
5265,-0.2572,0.8642
5266,0.2254,0.06611
5267,0.4867,0.1262
5268,-0.2719,-0.1265
5269,-0.2661,0.7003
5270,-0.1433,-0.3703
5271,-0.2455,0.4365
5272,-0.01264,-0.3095
5273,-0.3627,-0.04676
5274,-0.2054,-0.3485
5275,0.3253,-0.0688
5276,0.5943,0.5017
5277,-0.4783,0.4791
5278,0.7255,-0.3781
5279,-0.2888,0.2437
5280,-0.02975,0.5741
5281,0.074,-0.7161
5282,0.275,0.004311
5283,0.3184,0.3613
5284,0.9135,-0.5304
5285,-0.4329,0.08212
5286,0.02253,-0.3658
5287,0.2522,-0.6257
5288,0.2066,0.3715
5289,0.4136,0.7474
5290,0.8022,-0.0443
5291,-0.6236,0.2255
5292,-0.1674,0.07951
5293,0.08144,0.1207
5294,-0.3373,0.5516
5295,0.3284,0.5338
5296,0.07005,-0.1112
5297,-0.1935,0.6083
5298,-0.2503,0.2878
5299,0.1548,-0.07084
5300,-0.09452,0.3753
5301,0.2395,-0.08007
5302,-0.4346,-0.5587
5303,-0.04812,0.3528
5304,-0.5348,0.1549
5305,-0.6224,-0.501
5306,0.05012,-0.09752
5307,-0.1272,0.476
5308,0.1134,0.7619
5309,0.2656,0.4927
5310,0.4151,0.07116
5311,-0.3952,0.3047
5312,0.2454,0.08491
5313,0.3324,-0.07562
5314,-0.1929,0.1371
5315,-0.2583,0.3662
5316,-0.2732,-0.1874
5317,0.7119,-0.3411
5318,0.386,-0.359
5319,-0.05614,-0.0472
5320,0.4708,-0.08719
5321,-0.2808,-0.005644
5322,0.1207,0.4123
5323,0.2251,-0.2733
5324,-0.297,0.2378
5325,-0.3727,0.321
5326,0.2762,-0.139
5327,-0.1624,0.4317
5328,0.5891,-0.7309
5329,0.01411,-1.184
5330,-0.1042,-0.1013
5331,-0.04953,-0.4582
5332,-0.7914,-0.2301
5333,-0.03427,0.1812
5334,0.5501,-0.05604
5335,0.1955,0.000733
5336,0.6819,-0.3584
5337,0.2462,0.1923
5338,-0.2735,-0.3963
5339,0.4985,-0.4428
5340,-0.5233,-0.3995
5341,-0.2548,-0.4388
5342,0.2643,-0.07012
5343,0.06489,-0.6019
5344,-1.038,-0.4613
5345,0.1496,-0.07388
5346,0.8213,-0.3211
5347,-0.6724,0.1924
5348,-0.3355,-0.4748
5349,0.05445,-0.3133
5350,-0.1029,0.04785
5351,0.8392,-0.4557
5352,-0.5172,-0.08776
5353,-0.7846,0.7484
5354,0.7485,-0.2259
5355,0.4648,-0.317
5356,-0.1722,-0.08184
5357,0.5645,0.1643
5358,0.5469,0.6943
5359,-0.289,-0.1433
5360,-0.0051,-0.3218
5361,-0.3718,0.2344
5362,-0.2565,-0.2576
5363,-0.2464,0.1539
5364,-0.2541,0.0671
5365,0.2657,-0.06258
5366,-0.4843,0.0001699
5367,-0.1609,-1.248
5368,-0.7985,0.2785
5369,-0.1431,0.2811
5370,0.07858,0.6085
5371,0.3953,0.2085
5372,0.1856,0.2688
5373,0.1166,0.04773
5374,-0.3723,-0.2024
5375,-0.3964,0.5677
5376,-0.1316,-0.08304
5377,-0.2661,0.06895
5378,0.6523,0.2024
5379,-0.01192,0.2769
5380,-0.05849,0.2409
5381,-0.2214,0.4006
5382,0.2718,-0.8715
5383,-0.3333,-0.02807
5384,-0.2285,-0.1333
5385,-0.06623,0.3969
5386,-0.4894,-0.05152
5387,-0.1692,-0.0004699
5388,0.1708,-0.05938
5389,0.2622,0.07939
5390,-0.4856,-0.2817
5391,-0.04264,1.244
5392,-0.2591,0.02292
5393,0.2952,0.4145
5394,-0.2334,0.2981
5395,-0.1051,-0.3831
5396,-0.6738,-0.2918
5397,-0.03554,0.04083
5398,-0.2319,-0.1876
5399,-0.2891,-0.1665
5400,0.3385,-0.03979
5401,-0.1288,0.5138
5402,-0.08003,-0.02031
5403,-0.2232,0.3515
5404,0.273,0.6146
5405,0.2063,0.5618
5406,-0.08577,-0.04157
5407,-1.046,0.1862
5408,0.6804,0.3156
5409,-0.09369,-0.1961
5410,-0.2562,-0.005402
5411,-0.1135,-0.1138
5412,0.02044,-0.1299
5413,-0.03901,0.527
5414,0.946,0.04817
5415,0.04268,-0.5853
5416,-0.7928,-0.5349
5417,-0.05759,-0.2957
5418,-0.07532,-0.1005
5419,-0.5906,-0.05781
5420,-0.7527,-0.2329
5421,-0.3718,0.09013
5422,0.2488,-0.1235
5423,0.2785,0.06426
5424,0.7792,0.07764
5425,0.2779,0.04591
5426,0.6941,0.4422
5427,0.2608,-0.1268
5428,-0.907,0.7375
5429,0.7056,-0.08988
5430,-0.5523,0.02158
5431,0.1614,0.1407
5432,-0.2143,-0.07921
5433,0.01562,0.09094
5434,0.4174,0.6199
5435,-0.2833,0.01581
5436,-0.2632,-0.8126
5437,-0.2317,0.155
5438,0.01414,0.3821
5439,0.008846,0.03706
5440,0.09307,-0.2623
5441,0.2197,-0.1579
5442,0.02977,0.1236
5443,0.09138,0.251
5444,0.1241,-0.4387
5445,-0.2714,-0.4613
5446,-0.2387,0.3101
5447,0.3513,-0.1352
5448,-0.2421,0.015
5449,0.09487,0.2086
5450,-0.5793,-0.01566
5451,0.1464,-0.08447
5452,-0.3405,0.5191
5453,-0.09291,0.06092
5454,-0.1629,0.02614
5455,0.4257,0.299
5456,0.7065,0.001919
5457,-0.005103,-0.1269
5458,-0.411,0.5911
5459,-0.5396,0.121
5460,-0.7288,0.1253
5461,-0.1688,-0.2734
5462,-0.8813,-0.6289
5463,-0.4592,-0.4979
5464,-0.8171,-0.698
5465,-0.8438,-0.6946
5466,-0.1046,0.06558
5467,0.2598,0.1213
5468,-0.4988,0.2121
5469,0.1396,0.313
5470,0.241,0.09335
5471,-0.1711,0.1824
5472,0.741,1.123
5473,0.1539,0.5542
5474,-0.216,0.3489
5475,-0.508,-0.6878
5476,-0.09723,0.3024
5477,-0.3269,-0.06202
5478,0.1058,0.1013
5479,-0.3044,-0.4833
5480,0.7109,-0.3863
5481,0.1915,0.08038
5482,0.2242,0.8457
5483,0.05502,0.47
5484,-0.2905,0.9894
5485,-0.272,0.1877
5486,-0.3536,-0.148
5487,-0.2989,0.3156
5488,0.4873,0.03929
5489,0.4847,-0.2428
5490,-0.3027,-0.09331
5491,0.4027,0.05935
5492,0.8458,0.007782
5493,0.0392,0.07298
5494,0.1202,0.0892
5495,0.4059,-0.476
5496,0.4075,-0.2976
5497,-0.5057,-0.9435
5498,0.3966,-0.02524
5499,-0.6514,-0.008415
5500,0.3236,0.5199
5501,0.5408,0.2016
5502,-0.2346,0.8827
5503,0.6417,0.4396
5504,0.01204,0.3312
5505,0.04753,-1.202
5506,-0.4649,-0.01856
5507,-0.2152,0.02974
5508,0.08187,0.1658
5509,0.2786,0.1692
5510,0.2872,0.1442
5511,-0.2422,0.1515
5512,-0.5472,0.2628
5513,-0.49,0.319
5514,0.09603,0.1703
5515,0.01755,0.4859
5516,0.1859,0.4059
5517,0.07638,0.1482
5518,0.4367,-0.8976
5519,0.4551,0.659
5520,0.4701,0.6628
5521,0.4912,-0.2473
5522,-0.1595,0.1305
5523,0.179,-0.7142
5524,0.2309,0.6991
5525,-0.2394,-0.03829
5526,0.202,0.01613
5527,0.5414,0.8187
5528,-0.2482,0.7683
5529,-0.1134,-0.3865
5530,-0.09945,0.3327
5531,-0.1965,0.6376
5532,-0.1978,0.5776
5533,-0.1844,0.6217
5534,0.2424,0.6075
5535,-0.1259,0.03362
5536,0.3585,0.1947
5537,0.413,-0.05838
5538,-0.1143,-0.07894
5539,-0.3599,-0.3172
5540,0.5146,-0.1512
5541,-0.08226,0.05843
5542,-0.09705,0.2159
5543,0.7793,0.405
5544,-0.2121,0.05703
5545,-0.1004,0.256
5546,0.1897,0.1362
5547,0.1968,0.2201
5548,0.5107,0.487
5549,-0.2042,0.09914
5550,-0.596,0.3502
5551,-0.2212,-0.2184
5552,-0.1363,0.3181
5553,-0.9354,-0.6381
5554,0.6006,-0.1953
5555,0.5261,-0.1535
5556,0.3104,0.09959
5557,0.1273,0.2756
5558,-0.1379,-0.3119
5559,-0.0334,0.1212
5560,-0.1242,-0.1606
5561,-0.1003,-0.5868
5562,-0.2826,0.2791
5563,-0.1932,-0.2561
5564,0.3456,-0.5979
5565,-0.8184,0.3889
5566,0.3224,-0.6613
5567,0.4031,0.3537
5568,-0.6407,-0.4204
5569,-0.7234,-0.4046
5570,0.6606,-0.04706
5571,0.2171,0.2691
5572,0.4133,-0.1754
5573,0.07218,-0.2218
5574,0.1236,-0.5378
5575,-0.08005,-0.3653
5576,0.06777,-0.4031
5577,-0.1282,-1.329
5578,-0.04813,0.2186
5579,0.6968,-0.4777
5580,-0.5222,0.8952
5581,0.06913,-0.2601
5582,-0.4655,-0.1334
5583,-0.3394,-0.4927
5584,-0.1195,-0.07847
5585,-0.1011,-0.06243
5586,-0.3328,0.1381
5587,0.2009,-0.2111
5588,-0.2084,-0.6322
5589,-0.2083,-0.5504
5590,-0.2818,0.1414
5591,0.1277,-0.3003
5592,0.2323,0.05274
5593,-0.4336,-0.1871
5594,-0.494,-0.633
5595,0.319,0.3644
5596,-0.3669,0.1365
5597,-0.2252,0.1429
5598,-0.2158,-0.2925
5599,0.3444,0.4722
5600,0.02186,-0.216
5601,0.3478,-0.8099
5602,0.282,-0.197
5603,0.0283,-0.08005
5604,0.2408,0.08076
5605,-0.2618,0.3938
5606,-0.1982,-0.226
5607,-0.01864,0.2435
5608,0.5381,0.6176
5609,-0.3391,-0.486
5610,0.5327,0.1477
5611,-0.2387,-0.3688
5612,0.4587,0.668
5613,-0.1151,0.158
5614,0.06994,-0.25
5615,0.4084,-0.2265
5616,0.2351,-0.325
5617,-0.3925,-0.3261
5618,-0.00253,0.216
5619,0.6496,-0.2806
5620,0.4308,-0.1804
5621,0.8047,-0.2477
5622,-0.1765,-0.2133
5623,-0.6794,-0.2821
5624,-0.5817,0.1714
5625,-0.1302,0.6549
5626,-0.1306,-0.6346
5627,0.439,-0.07925
5628,0.1858,0.3191
5629,-0.02133,-0.1455
5630,-0.07689,-0.1603
5631,-0.6941,0.4803
5632,-0.4586,-0.4973
5633,-0.06278,0.1884
5634,-0.6731,0.2059
5635,-0.3275,0.1092
5636,0.06475,-0.424
5637,0.212,-0.1383
5638,0.1803,0.3119
5639,0.8299,-0.2827
5640,0.2112,-0.3639
5641,0.1184,-0.3052
5642,-0.8198,0.1845
5643,-0.02907,-0.05203
5644,0.1402,-0.3976
5645,0.2988,0.08599
5646,-0.205,0.5381
5647,-0.5298,0.01846
5648,-0.07983,0.211
5649,0.5179,0.3155
5650,-0.2388,0.6972
5651,0.1964,0.1001
5652,0.164,0.05003
5653,-0.1599,0.03293
5654,0.211,-0.1277
5655,-0.5504,-0.3925
5656,0.03338,0.2348
5657,-0.02087,0.2847
5658,0.1203,-0.1143
5659,0.373,0.09026
5660,-0.006472,0.6274
5661,0.379,-0.1162
5662,0.8833,0.2958
5663,-0.1049,-0.5249
5664,0.6296,0.05916
5665,0.2592,0.6975
5666,-0.3481,0.1809
5667,0.3735,-0.38
5668,-0.422,-0.06953
5669,-0.1995,-0.9439
5670,-0.4292,-0.005279
5671,-0.2143,0.1126
5672,0.6244,1.033
5673,0.1791,-0.07936
5674,0.8301,-0.4653
5675,0.1682,0.4461
5676,0.4991,-0.1381
5677,0.1475,0.9772
5678,0.2831,-0.08697
5679,0.3026,0.3624
5680,0.5109,0.4343
5681,-0.1379,0.3512
5682,0.4055,-0.5549
5683,-0.3724,-0.3166
5684,-0.1318,-0.4397
5685,-0.5828,-0.08311
5686,1.21,0.2367
5687,-0.3956,0.4311
5688,-0.144,-0.4877
5689,0.2251,-0.05062
5690,-0.3237,0.0804
5691,-0.18,0.6389
5692,-0.1986,-0.00838
5693,-0.061,0.3526
5694,-0.03164,-0.3082
5695,0.1027,-0.5707
5696,0.1949,0.4902
5697,-0.4301,-0.4461
5698,0.253,-0.003545
5699,0.4354,-0.04986
5700,-0.3539,0.4207
5701,-0.4395,-0.2805
5702,0.4147,-0.8947
5703,0.04385,0.1907
5704,-0.2968,0.3535
5705,-0.3674,-0.03931
5706,-0.4111,-0.1234
5707,-0.8011,0.5343
5708,0.03575,0.08137
5709,-0.2289,0.4671
5710,0.4717,0.1802
5711,0.05257,0.314
5712,0.01945,0.02416
5713,0.8194,0.9433
5714,0.05482,0.2355
5715,-0.2479,-0.5421
5716,0.162,-0.01584
5717,0.4074,-0.6917
5718,0.2729,-0.07739
5719,-0.2734,-0.002271
5720,0.05353,-0.0554
5721,-0.6184,-0.6564
5722,-0.4427,-0.1169
5723,0.2368,-0.05545
5724,0.132,0.5738
5725,-0.009466,0.3153
5726,-0.4553,-0.4409
5727,-1.015,0.2565
5728,-0.4816,0.003574
5729,-0.3351,-0.1054
5730,0.3224,0.04342
5731,0.238,0.678
5732,-0.3594,0.1474
5733,-0.1965,0.01892
5734,-0.05703,-0.1406
5735,-0.2921,-0.1282
5736,-0.4884,0.1071
5737,-0.2701,0.2743
5738,0.1642,-0.2787
5739,0.8299,-0.3071
5740,-0.4657,0.3409
5741,0.5478,0.1016
5742,0.3601,0.1616
5743,0.2323,0.137
5744,-0.1936,-0.1872
5745,0.1338,0.001157
5746,0.009837,-0.07542
5747,0.08381,0.3406
5748,-0.2842,0.3106
5749,0.03289,0.2234
5750,-0.1854,0.3244
5751,-0.2582,-0.04906
5752,-0.4753,0.3879
5753,-0.01565,0.2688
5754,0.2397,0.3074
5755,-0.2081,-0.1234
5756,0.008705,-0.3896
5757,0.3125,0.3065
5758,-0.05033,0.02901
5759,-0.1399,-0.153
5760,-0.3641,-0.1035
5761,-0.2046,0.3054
5762,0.05078,0.07281
5763,-0.1008,-0.525
5764,0.1787,-0.3369
5765,0.3231,-0.1259
5766,-0.1276,-0.04612
5767,0.7491,-0.3984
5768,-0.1599,0.2712
5769,-0.04443,0.2206
5770,0.4367,0.1175
5771,0.09227,0.01302
5772,-0.7862,0.495
5773,-0.1356,0.1598
5774,0.2438,0.09422
5775,0.09101,-0.3254
5776,0.07468,0.5713
5777,0.2516,0.8164
5778,-0.01887,-0.03734
5779,0.3645,0.06579
5780,-0.02236,-0.1232
5781,0.3514,0.5139
5782,-0.07634,0.3692
5783,-0.2351,0.1772
5784,-0.1964,-0.151
5785,0.09596,0.1684
5786,0.363,0.2643
5787,1.177,0.2939
5788,0.2382,0.2585
5789,-0.4198,-0.04545
5790,0.2627,0.1702
5791,-0.6736,-0.5366
5792,0.2483,-0.4312
5793,0.165,-0.1602
5794,0.4607,0.138
5795,0.2512,-0.3034
5796,0.05803,-0.1793
5797,-0.1733,-0.2739
5798,0.2997,0.312
5799,0.2053,0.009846
5800,-0.1535,-0.8377
5801,0.07973,0.339
5802,-0.5733,-0.6022
5803,-0.09018,0.09271
5804,0.04656,-0.3121
5805,-0.05783,0.155
5806,-0.4505,-0.3269
5807,0.0106,-0.4641
5808,-0.6325,-0.6163
5809,-0.7755,-1.068
5810,-0.02311,0.4233
5811,0.06176,-0.1628
5812,-0.1107,0.0174
5813,0.8306,0.1795
5814,0.01109,-0.4812
5815,0.02838,0.3344
5816,0.04734,-0.2842
5817,-0.128,0.01106
5818,-0.1674,0.6242
5819,0.1417,-0.3693
5820,-0.2595,-0.1748
5821,0.448,-0.01566
5822,0.07818,0.1586
5823,0.4164,0.1009
5824,0.2572,0.07954
5825,0.466,0.003482
5826,-0.2306,-0.3427
5827,-0.3143,0.06079
5828,-0.02691,0.9224
5829,-0.1977,0.2575
5830,-0.5121,0.948
5831,0.5336,-0.5965
5832,-0.02333,-0.3742
5833,-0.6734,0.6097
5834,0.1229,-0.327
5835,-0.101,-0.2222
5836,0.04752,-0.1335
5837,-0.3728,-0.3176
5838,0.2752,-0.5406
5839,-0.8651,-0.05979
5840,-0.5118,0.374
5841,0.2916,-0.1774
5842,0.3609,-0.07675
5843,-0.2375,0.4802
5844,-0.2223,0.08589
5845,-0.1018,-0.05112
5846,-0.3466,-0.3295
5847,-0.4639,0.2507
5848,0.03207,-0.1604
5849,0.04771,0.02312
5850,-0.2493,0.03863
5851,0.007331,-0.5649
5852,0.8105,-0.3127
5853,-0.1486,0.2397
5854,0.1033,0.3673
5855,-0.1273,0.4761
5856,0.2506,0.1144
5857,0.2614,-0.1188
5858,0.2412,-0.07313
5859,0.1877,0.3257
5860,-0.4516,0.4319
5861,0.454,0.3941
5862,-0.5217,0.4745
5863,0.05601,-0.1779
5864,0.5258,0.4358
5865,0.3017,-0.1272
5866,-0.007991,0.3347
5867,-0.4213,0.1337
5868,-0.5485,-0.302
5869,0.06449,0.3683
5870,-0.2977,0.2054
5871,0.159,-0.3417
5872,0.2937,-0.348
5873,0.05681,0.05726
5874,-0.3263,0.1356
5875,0.2346,-0.6319
5876,0.003129,0.1548
5877,0.02423,0.09859
5878,-0.1476,0.0003448
5879,-0.8496,-0.2774
5880,-1.09,0.1507
5881,-0.4409,-0.6832
5882,0.2293,0.08024
5883,0.9361,0.123
5884,-0.1233,-0.0427
5885,0.1751,0.7579
5886,-0.5211,-0.5058
5887,-0.5048,0.2491
5888,-0.5818,0.08846
5889,-0.3694,-0.2195
5890,0.3421,0.4806
5891,-0.06946,0.3482
5892,-0.628,0.4035
5893,0.1058,-0.5619
5894,0.1629,-0.3548
5895,-0.03181,0.08106
5896,0.1283,0.2422
5897,0.06498,0.3359
5898,0.4075,0.06595
5899,-0.04908,-0.2674
5900,0.3493,0.4758
5901,0.4767,0.1827
5902,0.2771,1.002
5903,-0.6248,0.5811
5904,0.3687,0.08994
5905,0.2922,0.05841
5906,-0.2326,0.1515
5907,0.07506,-0.1684
5908,0.5094,-0.652
5909,-0.2334,0.2697
5910,-0.106,0.5034
5911,0.1952,-0.7426
5912,0.1621,-0.05735
5913,-0.2814,0.3194
5914,-0.2622,-0.1056
5915,0.5068,-0.3493
